,srcid,field,root,root-1,sigma,fwhm_snr,PBroad,PCauchy,REH,AdG,JEG,Old Comments,New Comments,final
1343,39164,UDS,rubies-uds41-nod-v3,None,0.02743250943734075,1.6154259750231592,0.021885230781727605,9.721927163547135e-15,,,,,,
1344,3133,EGS,rubies-egs52-nod-v3,None,0.027380643757701984,1.290078692347226,0.021843863495537828,1.7561763892751594e-26,,,,,,
1345,143046,UDS,rubies-uds22-nod-v3,None,0.027207193886581205,1.1850820086834353,0.02170552206034834,4.6533959784217125e-26,,,,,,
1346,60372,UDS,rubies-uds3-nod-v3,None,0.027158599031003417,2.2340655390636748,0.02166676329761364,3.452655133155466e-07,,,,,,
1347,45372,EGS,rubies-egs63-v4,None,0.026643447152195306,1.619192414357949,0.021255880269328276,7.426106795985704e-132,,,,,,
1348,132698,UDS,rubies-uds22-nod-v3,None,0.026559261115708065,1.8268171051176674,0.02118873329247928,4.330187626702382e-12,,,,,,
1349,63835,UDS,rubies-uds3-nod-v3,None,0.02640357048298218,2.147184936577414,0.021064553689553994,5.282984323265638e-32,,,,,,
1350,75646,EGS,rubies-egs61-nod-v3,None,0.02623303361423441,4.621264904605212,0.02092853207114802,0.8151246090207535,,,,,,
1351,27104,EGS,rubies-egs63-nod-v3,None,0.026200611275911365,1.5244321851263183,0.020902671676709617,9.693529306515388e-36,,,,,,
1352,20445,UDS,rubies-uds33-nod-v3,None,0.026009909938058136,1.9269624442875792,0.02075056586146133,4.798581003951184e-17,,,,,,
1353,158045,UDS,rubies-uds22-v4,None,0.025481419088807324,1.5506314454573276,0.020329030905330853,0.0023352850514324133,,,,,,
1354,163597,UDS,rubies-uds21-nod-v3,None,0.02545903913965849,2.504323262118752,0.020311180080578552,8.860155529940218e-06,,,,,,
1355,168293,UDS,rubies-uds21-v4,None,0.024974476103961574,2.720741710746151,0.019924677624508686,0.9712259873495932,0.0,,,,,
1356,43280,EGS,rubies-egs63-v4,None,0.024804310274736053,1.9873159799559823,0.01978894698460571,0.015696403373055397,,,,,,
1357,26653,UDS,rubies-uds43-nod-v3,None,0.024778972970270225,2.212926720669584,0.01976873695231566,0.01253028769155845,,,,,,
1358,50529,EGS,rubies-egs62-nod-v3,None,0.02397555448099895,1.6355487067752712,0.019127892200696685,8.418053327403962e-23,,,,,,
1359,56748,EGS,rubies-egs62-v4,None,0.023254647686715146,2.384316026688534,0.018552852176712598,0.9999400200087389,,,,,,
1360,36602,UDS,rubies-uds33-nod-v3,None,0.023084461852264135,1.4383894844737417,0.01841709996980231,1.5429943989344859e-24,,,,,,
1361,24809,EGS,rubies-egs52-nod-v3,None,0.022512038511955122,2.512431700221044,0.01796049090959038,2.1188536618806405e-25,,,,,,
1362,50022,EGS,rubies-egs62-v4,None,0.022326916147329227,2.074387433370745,0.017812821749564306,0.0,0.0,,,Degeneracy,,
1363,44417,UDS,rubies-uds41-nod-v3,None,0.022326022536239644,,0.017812108928755038,1.0,1.0,1.0,,,,N
1364,24836,UDS,rubies-uds33-nod-v3,None,0.022257880142053373,2.3961713470532775,0.017757752671843298,0.9889553693040536,,,,,,
1365,23908,EGS,rubies-egs52-nod-v3,None,0.021706166902794498,2.6047815673152606,0.01731765554419967,0.9784255711255434,,,,,,
1366,30888,UDS,rubies-uds43-v4,None,0.021696466688592823,2.562811832194075,0.017309917715320464,0.4487635312484949,,,,,,
1367,18912,UDS,rubies-uds42-nod-v3,None,0.021650214607950167,1.7334782356207081,0.01727302256074036,7.153776380339588e-47,,,,,,
1368,164430,UDS,rubies-uds31-v4,None,0.02151481054266893,2.8092764667252172,0.01716501090677072,0.0005742731809787801,,,,,,
1369,9587,EGS,rubies-egs52-v4,None,0.02151334148297769,2.38831522047753,0.017163839037958564,0.07109325803306894,,,,,,
1370,56582,EGS,rubies-egs62-nod-v3,None,0.021239495422064374,1.5182705167865205,0.01694539141026345,3.275783517406001e-12,,,,,,
1371,74330,EGS,rubies-egs62-nod-v3,None,0.021111084624805834,1.538348135215636,0.016842957385680556,5.203749688552178e-08,,,,,,
1372,9407,UDS,rubies-uds1-nod-v3,None,0.021053347906244725,1.7478955714047177,0.016796900385736384,8.726442165485223e-13,,,,,,
1373,35525,EGS,rubies-egs52-nod-v3,None,0.020941122999346997,1.819014260192911,0.016707377601984284,4.39252632583877e-28,,,,,,
1374,163098,UDS,rubies-uds23-nod-v3,None,0.020888910872126916,1.6359383575856583,0.016665727462465318,3.5387735529291773e-91,,,,,,
1375,158500,UDS,rubies-uds32-nod-v3,None,0.02066355350325953,2.482952048924296,0.016485957100852544,1.1396231478305234e-153,0.0,,,,,
1376,20149,UDS,rubies-uds1-nod-v3,None,0.020326563671510478,1.9065776836139496,0.016217134583256874,2.6488392635166994e-68,,,,,,
1377,152413,UDS,rubies-uds31-nod-v3,None,0.01975565685467986,1.0869810485545914,0.01576170832390922,8.531923265657973e-251,,,,,,
1378,25932,UDS,rubies-uds42-nod-v3,None,0.01927160344702435,1.9678804855784147,0.01537556311263197,1.5819379431481422e-42,,,,,,
1379,55191,EGS,rubies-egs62-nod-v3,None,0.019061691234804477,,0.015208108160666749,3.629930216539806e-47,,,,,,
1380,31105,UDS,rubies-uds1-nod-v3,None,0.01902752371484125,2.2762416554619302,0.015180851367436283,5.369230563619221e-19,,,,,,
1381,55824,UDS,rubies-uds2-nod-v3,None,0.018851833133101067,2.304685354429525,0.01504069570494033,3.1050759178407825e-12,,,,,,
1382,33451,UDS,rubies-uds42-v4,None,0.01868180017412125,1.4056950312284506,0.014905052920656416,6.248481996171841e-50,,,,,,
1383,39063,UDS,rubies-uds42-nod-v3,None,0.018621557199661853,1.8415438976104903,0.014856994341604925,0.04923564759986823,,,,,,
1384,44587,EGS,rubies-egs53-nod-v3,None,0.018493771333682855,1.3239649302809933,0.014755053527172966,2.2848688408897476e-49,,,,,,
1385,28463,EGS,rubies-egs52-nod-v3,None,0.018348286663790573,1.8182340574748004,0.014638993248622697,2.0044036252825382e-10,,,,,,
1386,966103,EGS,rubies-egs61-v4,None,0.018085270191918447,1.5204695403936068,0.014429171284788095,1.9692727210613917e-43,1.0,0.0,,,,
1387,903727,UDS,rubies-uds22-nod-v3,None,0.018018906585853017,1.2144125231074923,0.01437622941511449,5.663258370411742e-245,,,,,,
1388,61733,EGS,rubies-egs61-nod-v3,None,0.017938911571273246,3.6348070061261115,0.014312412942946062,6.596187353367169e-10,,,,,,
1389,161521,UDS,rubies-uds32-nod-v3,None,0.017490122628350945,2.1758557891233754,0.01395438735669198,0.9994965393493216,,,,,,
1390,38190,UDS,rubies-uds1-nod-v3,None,0.017423118257837277,1.3542611182555868,0.01390093374913846,1.7100280175226203e-16,,,,,,
1391,22386,EGS,rubies-egs53-nod-v3,None,0.017313257889078757,1.4220062808777711,0.013813291076982299,1.2106582215045208e-07,,,,,,
1392,14884,EGS,rubies-egs63-nod-v3,None,0.017300856178630402,1.313457690875259,0.013803397425542681,5.685300265908469e-50,,,,,,
1393,837811,UDS,rubies-uds41-v4,None,0.017271790739821165,4.0309688750235795,0.013780210025317962,1.0836194684941486e-118,,,,,,
1394,58547,EGS,rubies-egs62-nod-v3,None,0.017107544374070024,2.2307826868455978,0.01364917974621385,0.000560544456136842,,,,,,
1395,124066,UDS,rubies-uds22-nod-v3,None,0.016992868042302014,2.264035195906972,0.013557694570429634,0.0013930496999926976,,,,,,
1396,173588,UDS,rubies-uds21-nod-v3,None,0.016764495024051293,2.4446771923133035,0.013375505219260007,0.9933051722510352,1.0,,,,,
1397,17085,EGS,rubies-egs52-nod-v3,None,0.016606799676706606,1.4103206119057898,0.013249700050413085,1.0539169341599054e-10,,,,,,
1398,171536,UDS,rubies-uds23-nod-v3,None,0.01650012890814843,1.917666574937911,0.013164600751265491,2.672027571438521e-110,,,,,Overlap,N
1399,135924,UDS,rubies-uds22-nod-v3,None,0.016185367071630808,3.1209545821950204,0.012913490678772448,0.9796470531790692,,,,,,
1400,153886,UDS,rubies-uds22-nod-v3,None,0.01581160493996364,1.5170688165504989,0.012615309808608281,1.1536415461147528e-31,,,,,,
1401,67772,EGS,rubies-egs53-nod-v3,None,0.015688587390153906,2.945436084794713,0.012517168178501856,0.9926820784262698,,,,,,
1402,29232,EGS,rubies-egs52-nod-v3,None,0.015500923913950639,1.5235278021043084,0.012367452594685163,1.9241947449187267e-27,,,,,,
1403,29531,EGS,rubies-egs63-nod-v3,None,0.015411600667528922,3.103632215659743,0.012296191467977082,0.9985536304533721,0.0,,,,,
1404,48324,UDS,rubies-uds1-nod-v3,None,0.015312914036087134,1.8064239658523464,0.012217460219218244,1.2559173712932608e-11,,,,,,
1405,59557,EGS,rubies-egs62-nod-v3,None,0.01495651155651149,4.700495860678926,0.01193312475157711,9.782317973280146e-45,1.5,1.0,1.0,smidge in OIII,,
1406,49420,UDS,rubies-uds2-v4,None,0.014876029314109616,3.2230916397046205,0.011868916356387803,0.5600140366556224,,,,,,
1407,19736,UDS,rubies-uds43-nod-v3,None,0.014772870624251817,2.6904416719774997,0.01178661667423776,4.169176577349815e-06,1.0,0.0,,,,
1408,151556,UDS,rubies-uds32-nod-v3,None,0.014306875833790585,2.610299222426568,0.011414845928593424,1.847425246686473e-48,,,,,,
1409,58418,EGS,rubies-egs62-nod-v3,None,0.014292079232248947,1.477952024469548,0.01140304115562372,7.959689926365e-77,,,,,,
1410,818894,UDS,rubies-uds33-v4,None,0.01428351896924852,1.3455871859727508,0.01139621175105616,1.1084847425493934e-30,,,,,,
1411,154539,UDS,rubies-uds21-nod-v3,None,0.014218553392415808,1.6314443906592337,0.011344381983700493,2.4795813289046924e-24,,,,,,
1412,36404,UDS,rubies-uds42-nod-v3,None,0.013642511565069279,2.0861115115349667,0.010884811703844352,2.2469655615330463e-158,,,,,,
1413,43391,EGS,rubies-egs53-nod-v3,None,0.013347283654674622,1.6854652530055299,0.010649275361082067,2.405632444209773e-05,,,,,,
1414,44597,EGS,rubies-egs61-nod-v3,None,0.013346712679408387,0.990015569161934,0.01064881982930919,0.0,,,,,,
1415,129904,UDS,rubies-uds22-nod-v3,None,0.0131551934907938,2.536585704247341,0.010496023041061033,0.04451616096114052,,,,,,
1416,34161,UDS,rubies-uds43-nod-v3,None,0.01291946733579363,1.6411192595079716,0.010307956765522605,6.339964048058245e-05,,,,,,
1417,59823,UDS,rubies-uds2-nod-v3,None,0.01252467226785322,2.2032723210198464,0.009992981368759491,5.333232215326052e-21,,,,,,
1418,11643,UDS,rubies-uds41-nod-v3,None,0.01252112514772481,1.908148001641878,0.009990151398284824,0.0003452585003858999,,,,,,
1419,23069,UDS,rubies-uds1-nod-v3,None,0.012313173305549017,1.6628615420295196,0.009824242625185652,3.1362849930038014e-31,,,,,,
1420,40337,UDS,rubies-uds3-nod-v3,None,0.012282399391596296,2.6423962355259665,0.009799690451019223,0.9999999999869489,,,,,,
1421,74854,EGS,rubies-egs62-nod-v3,None,0.011751290950890456,2.0660867531630354,0.009375957826615492,1.4627104742239337e-28,,,,,,
1422,145611,UDS,rubies-uds22-nod-v3,None,0.011493870592479633,1.9281668027935337,0.009170579969709181,0.0001887568942580274,,,,,,
1423,146230,UDS,rubies-uds31-v4,None,0.011228998411624665,1.5180114916349308,0.00895925618614552,0.009537361276637481,,,,,,
1424,46811,EGS,rubies-egs61-v4,None,0.011050668233822586,1.7434241285161558,0.00881697811907595,0.27831783492258844,,,,,,
1425,28221,UDS,rubies-uds1-nod-v3,None,0.010728770153099476,2.6700838623887155,0.008560155839636471,2.4031724876884348e-29,,,,,,
1426,66177,EGS,rubies-egs61-nod-v3,None,0.010391267081586018,1.3610658990738844,0.008290882365228949,2.096018140875353e-31,,,,,,
1427,44439,UDS,rubies-uds2-nod-v3,None,0.010284186075454263,1.785905868721941,0.008205448648934544,0.0005972603505693579,,,,,,
1428,975193,EGS,rubies-egs61-v4,None,0.010127321278834263,1.222582412346332,0.00808029516770713,1.503591959643355e-301,,,,,,
1429,829495,UDS,rubies-uds33-v4,None,0.010083957910656333,1.9221899148684929,0.008045697972382427,2.928018163464327e-149,,,,,,
1430,9152,UDS,rubies-uds41-nod-v3,None,0.00983472691370377,2.239629253031328,0.00784685027030251,0.25488388606251705,,,,,,
1431,130224,UDS,rubies-uds22-nod-v3,None,0.00981299246426135,1.6559549181633997,0.007829509525437402,1.7792931419488307e-39,,,,,,
1432,50150,EGS,rubies-egs53-nod-v3,None,0.009679519831634122,1.3087663654034967,0.007723018830523044,7.872312031182922e-132,0.0,,,,,
1433,62479,UDS,rubies-uds2-nod-v3,None,0.009465557978860617,1.9743231395247027,0.007552309793432554,5.9352279715108875e-31,0.0,,,,,
1434,986719,EGS,rubies-egs61-nod-v3,None,0.009347891475931727,2.049436861251781,0.007458429661128617,8.513758297748998e-17,,,,,,
1435,64504,UDS,rubies-uds3-nod-v3,None,0.009221395556457998,1.8716938722628484,0.007357504870227901,0.0003869269321186287,,,,,,
1436,50734,EGS,rubies-egs53-nod-v3,None,0.009060906203589814,1.3018475507318708,0.007229458243479375,1.805187721306929e-30,,,,,,
1437,16241,UDS,rubies-uds33-nod-v3,None,0.008974187697716813,1.8258534452904434,0.007160269699659251,3.733140305360753e-05,,,,,,
1438,124426,UDS,rubies-uds22-nod-v3,None,0.008826501100973388,1.2847738499960406,0.007042437511584658,2.0485592800161496e-18,,,,,,
1439,24300,EGS,rubies-egs52-nod-v3,None,0.008586717090097094,1.706519734092992,0.006851124803208781,3.429132963551233e-08,,,,,,
1440,42573,EGS,rubies-egs61-nod-v3,None,0.008421434954516875,2.5101658063945984,0.006719253507709582,9.367612711009207e-133,,,,,,
1441,58841,EGS,rubies-egs63-nod-v3,None,0.008323179268806769,2.713973715092508,0.0066408595606826035,0.9999793189084262,,,,,,
1442,29036,UDS,rubies-uds41-nod-v3,None,0.008321817178416936,2.8789338399272317,0.006639772807427114,0.996751059647269,,,,,,
1443,150156,UDS,rubies-uds23-v4,None,0.008237113729163014,3.0988816506715384,0.006572191549412941,0.3373603320084071,,,,,,
1444,29785,EGS,rubies-egs52-nod-v3,None,0.00806510113650781,1.7013572824905205,0.0064349499169196085,9.512769952555505e-48,,,,,,
1445,66787,EGS,rubies-egs53-nod-v3,None,0.008049829148181245,1.9892679328877967,0.006422765028765816,3.694901474519681e-19,,,,,,
1446,17251,EGS,rubies-egs51-nod-v3,None,0.007995068546613204,1.2794254761216108,0.006379073796239522,1.461521094575978e-89,,,,,,
1447,140707,UDS,rubies-uds23-nod-v3,None,0.007933812035834651,3.174184966196454,0.006330199722170508,0.832671449719415,,,,,,
1448,22649,EGS,rubies-egs51-nod-v3,None,0.007728674962288362,1.9501695128401169,0.0061665290375320266,0.4341733603607725,,,,,,
1449,170030,UDS,rubies-uds23-nod-v3,None,0.007704119049743194,1.7035907202821934,0.006146936837332061,1.4148415217800946e-131,,,,,,
1450,916153,UDS,rubies-uds1-v4,None,0.007201450453727049,1.384695247170777,0.005745876467996166,1.5289711167517497e-70,1.0,0.0,,,,
1451,-57,UDS,rubies-uds2-nod-v3,None,0.0070188318247098305,4.117419208098088,0.005600171566627743,0.8620632942005,,,,,,
1452,46110,UDS,rubies-uds33-nod-v3,None,0.006619444321979422,2.399032729603372,0.005281513855519933,0.5627113439722794,,,,,,
1453,16915,EGS,rubies-egs51-nod-v3,None,0.00648970143935398,3.971665191093602,0.005177996236379507,0.0,2.0,,,,,B
1454,42857,EGS,rubies-egs52-nod-v3,None,0.006465227312324461,2.4516277918686966,0.005158469117943344,0.0281661184790118,,,,,,
1455,33660,UDS,rubies-uds33-nod-v3,None,0.006441757204053888,2.701510680678181,0.005139743070865407,2.6572405272318633e-230,,,,,,
1456,18467,UDS,rubies-uds42-nod-v3,None,0.006312937496287207,2.056160563544349,0.005036961905087374,1.0739864320048203e-08,,,,,,
1457,16429,EGS,rubies-egs63-nod-v3,None,0.0060610918178560305,1.2682918304664863,0.004836021973035022,3.071772235731456e-51,,,,,,
1458,151407,UDS,rubies-uds23-nod-v3,None,0.006055168277166893,1.4125635607827127,0.0048312957581028455,2.2948456687356617e-32,,,,,,
1459,65746,EGS,rubies-egs61-nod-v3,None,0.005821745716554965,2.1278186806001993,0.0046450547852185785,8.601797956120785e-37,,,,,,
1460,19733,EGS,rubies-egs53-nod-v3,None,0.0057787662152101755,1.0790718430042028,0.004610762681516115,1.352727861624285e-123,,,,,,N
1461,61844,EGS,rubies-egs62-nod-v3,None,0.0054454537085054785,1.9134534127924996,0.004344821967762815,4.5944164953241995e-10,,,,,,
1462,60547,UDS,rubies-uds2-nod-v3,None,0.0054238144463588595,1.8192901857422439,0.0043275565895597385,9.608758695322211e-24,,,,,,
1463,140777,UDS,rubies-uds32-nod-v3,None,0.005402333078502232,1.3333920290435621,0.0043104171889081135,8.22067088269062e-20,,,,,,
1464,29072,UDS,rubies-uds41-nod-v3,None,0.005400308562266609,1.7719248369354423,0.004308801882223453,3.0507658676838933e-05,,,,,,
1465,136873,UDS,rubies-uds23-nod-v3,None,0.0053609777053894875,2.292194020536646,0.004277420853024425,0.0027952413801777495,,,,,,
1466,150013,UDS,rubies-uds21-nod-v3,None,0.005253834296816874,1.5755627548975633,0.004191933985602868,6.038883512903968e-39,,,,,,
1467,31552,UDS,rubies-uds42-nod-v3,None,0.005178364090656817,1.630981346700505,0.004131718292492115,5.845472628460139e-265,,,,,,
1468,46036,UDS,rubies-uds41-nod-v3,None,0.0051410934549849276,2.8954606820417577,0.004101981023567266,6.315130719893674e-59,,,,,,
1469,160366,UDS,rubies-uds21-nod-v3,None,0.005085062218251788,2.7833916365574947,0.004057275149250143,0.9970771760494332,,,,,,
1470,137126,UDS,rubies-uds22-nod-v3,None,0.00494017998139931,1.3705921273611843,0.003941677301718401,5.2181607416506285e-73,,,,,,
1471,182313,UDS,rubies-uds31-nod-v3,None,0.004539112001875197,2.9509010504975235,0.0036216749494941605,0.9985107202183341,,,,,,
1472,28136,UDS,rubies-uds41-nod-v3,None,0.004492037659190364,1.7405126607603674,0.0035841154411883434,1.051840595959571e-67,,,,,,
1473,76090,EGS,rubies-egs61-nod-v3,None,0.004418104353054686,1.922156254667021,0.003525125783113341,0.8514810485245051,,,,,,
1474,46997,EGS,rubies-egs61-nod-v3,None,0.004391551514281371,2.1410848762131516,0.003503939888542025,0.999063343205155,1.0,,,,,
1475,38805,UDS,rubies-uds2-nod-v3,None,0.004040538141011907,1.6968582864752721,0.0032238742279119274,1.952574586589817e-30,,,,,,
1476,51756,EGS,rubies-egs53-nod-v3,None,0.003826994213808211,2.595369630395746,0.003053492143961938,0.8527979224038329,,,,,,
1477,43967,UDS,rubies-uds3-nod-v3,None,0.003656271745390391,1.8137992116367911,0.002917276275896727,0.5682718106552844,,,,,,
1478,60987,UDS,rubies-uds3-nod-v3,None,0.0034963755656621455,1.944436706391789,0.002789698398765061,2.028072683278731e-20,,,,,,
1479,44095,EGS,rubies-egs53-nod-v3,None,0.0033310579477041284,1.7049352142211402,0.002657794792486923,3.5114694863987045e-271,,,,,,
1480,123159,UDS,rubies-uds32-nod-v3,None,0.003300064562088769,1.5144966687913894,0.002633065784541004,5.593173598189257e-87,,,,,,
1481,18080,EGS,rubies-egs63-nod-v3,None,0.0032919199391932483,1.9895908571572194,0.002626567350977429,0.1321933789003811,,,,,,
1482,984252,UDS,rubies-uds32-v4,None,0.003260675873988664,1.0880286297448414,0.0026016383275308265,1.1337200666489473e-174,,,,,,
1483,30962,UDS,rubies-uds41-nod-v3,None,0.0031880237200810515,1.004498461670557,0.002543670596961309,4.633095174128985e-131,,,,,,
1484,42959,EGS,rubies-egs63-nod-v3,None,0.0031621915244105783,2.810629070892723,0.0025230595907579454,1.5124024025753607e-40,,,,,,
1485,48398,UDS,rubies-uds3-nod-v3,None,0.0025282603831535697,1.4501564152152855,0.002017257776321714,1.7357144486866396e-08,,,,,,
1486,18149,UDS,rubies-uds1-nod-v3,None,0.002400414382694993,1.5340330533506672,0.0019152517362045715,1.0,0.0,0.0,,,,
1487,817969,UDS,rubies-uds41-nod-v3,None,0.0023327588464117062,1.2730915636219162,0.0018612705795288441,5.249484746498968e-49,,,,,,
1488,133898,UDS,rubies-uds32-nod-v3,None,0.0023118331219703185,2.375380067069145,0.0018445743120957688,0.050128515533041415,,,,,,
1489,46164,EGS,rubies-egs62-nod-v3,rubies-egs63-nod-v3,0.0021081369786228217,1.2219577190928523,0.0016820487013954636,9.100601587306342e-20,,,,,,
1490,180345,UDS,rubies-uds21-nod-v3,None,0.001957062706614465,2.684734020435488,0.0015615091213426924,0.9988310138637193,0.0,,,,,
1491,28026,EGS,rubies-egs52-nod-v3,None,0.0019000000393670495,2.1498883857617126,0.0015159797848211586,0.9637715873896209,,,,,,
1492,172019,UDS,rubies-uds21-nod-v3,None,0.001864028983589363,1.681514173106693,0.0014872790856106316,0.7523642205431971,,,,,,
1493,958241,UDS,rubies-uds3-v4,None,0.0018573632481320777,1.3266121472730223,0.0014819606074096977,0.0,,,,,,
1494,157492,UDS,rubies-uds32-nod-v3,None,0.0014517805821572716,1.3595675035463335,0.001158352905273012,3.6202316132981386e-67,,,,Absorption,,
1495,25470,EGS,rubies-egs51-nod-v3,None,0.0013514896047600727,1.4466040300235647,0.0010783323614570407,3.8624169013529654e-87,,,,,,
1496,28431,EGS,rubies-egs63-v4,None,0.0012645248743713721,2.3623207076150754,0.0010089446051243804,1.0,,,,,,
1497,153012,UDS,rubies-uds22-nod-v3,None,0.0011832414746621282,2.736135108911462,0.0009440898840372936,0.9896334000839315,,,,,,
